Epoch 238/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 239/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 240/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 241/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 242/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 243/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 244/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 245/300: Train Loss: 0.0015, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 246/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 247/300: Train Loss: 0.0015, Train Acc: 1.0000, Test Acc: 0.9622, Best Test Acc: 0.9832
Epoch 248/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9832, Best Test Acc: 0.9832
Epoch 249/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 250/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 251/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 252/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 253/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9622, Best Test Acc: 0.9832
Epoch 254/300: Train Loss: 0.0015, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 255/300: Train Loss: 0.0015, Train Acc: 1.0000, Test Acc: 0.9790, Best Test Acc: 0.9832
Epoch 256/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 257/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 258/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9580, Best Test Acc: 0.9832
Epoch 259/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 260/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 261/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 262/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 263/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 264/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 265/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 266/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 267/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 268/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 269/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 270/300: Train Loss: 0.0015, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 271/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 272/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9790, Best Test Acc: 0.9832
Epoch 273/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 274/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 275/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 276/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 277/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 278/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 279/300: Train Loss: 0.0011, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 280/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 281/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 282/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 283/300: Train Loss: 0.0014, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 284/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 285/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 286/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 287/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 288/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9790, Best Test Acc: 0.9832
Epoch 289/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 290/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9790, Best Test Acc: 0.9832
Epoch 291/300: Train Loss: 0.0013, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 292/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 293/300: Train Loss: 0.0011, Train Acc: 1.0000, Test Acc: 0.9748, Best Test Acc: 0.9832
Epoch 294/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9832, Best Test Acc: 0.9832
Epoch 295/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 296/300: Train Loss: 0.0011, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 297/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
Epoch 298/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9706, Best Test Acc: 0.9832
Epoch 299/300: Train Loss: 0.0011, Train Acc: 1.0000, Test Acc: 0.9790, Best Test Acc: 0.9832
Epoch 300/300: Train Loss: 0.0012, Train Acc: 1.0000, Test Acc: 0.9664, Best Test Acc: 0.9832
